URL,TITLE,LOCATION,PRICE PER MONTH,AREA IN m²,NUMBER OF ROOMS,INTERIOR,DESCRIPTION,OFFERED SINCE,AVAILABILITY,SPECIFICATION,UPKEEP STATUS,VOLUME,TYPE,CONSTRUCTION TYPE,CONSTRUCTION YEAR,LOCATION TYPE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,NUMBER OF FLOORS,DETAILS OF BALCONY,DETAILS OF GARDEN,DETAILS OF STORAGE,DESCRIPTION OF STORAGE,GARAGE,CONTACT DETAILS,TIMESTAMP
https://www.pararius.com/apartment-for-rent/amsterdam/db7c41a3/keizersgracht,Apartment Keizersgracht,1016 EX (Grachtengordel-West),2100,60,1,Furnished,"Very nice located 1-bedroom apartment in the Canal Belt District & Negen Straatjes area (Nine little streets) with nice spacious terrace facing west, close to shops, bars, restaurants and public transport. ",29-08-2022,Not available to book,"Monumental building, protected townscape",Good,240,Apartment,Existing building,1800,In the city centre,Number of bedrooms is not available,1,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/db7c41a3/amsterdam/tvn-real-estate/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/fcf95e3a/wouwermanstraat,Apartment Wouwermanstraat 1 1+2,1071 LT (Museumkwartier),3000,140,4,Upholstered,DEscriptION - NOT SUITABLE FOR SHARING,29-08-2022,Not available to book,Specifics are not available,Good,390,Apartment,Existing building,1910,Location type is not available,3,1,2,Present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/fcf95e3a/amsterdam/recourt-makelaars/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/8c5c2c0a/sloterkade,Apartment Sloterkade 138 D,1058 HM (Hoofddorppleinbuurt),2600,106,3,Upholstered,"Spacious two bedroom apartment with terrace facing South and views over Amsterdam Zuid, Vondelpark and WTC Area. Parking garage underneath the building. ",29-08-2022,Not available to book,Accessible for seniors,Good,350,Apartment,Existing building,2006,Location type is not available,2,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/8c5c2c0a/amsterdam/vastgoed-unie-makelaardij/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/1a14dbb6/rooseveltlaan,Apartment Rooseveltlaan,1079 AM (Scheldebuurt),4500,121,4,Furnished,"AMAZING, UNIQUE & TURNKEY 3 bedroom ground floor apartment (approx 120m2) with private entrance and a spacious sunny garden (approx 80m2) facing south, in the popular River area (Rivierenbuurt)!!",29-08-2022,Not available to book,Accessible for disabled people,Excellent,448,Apartment,Existing building,1934,Location type is not available,3,1,1,Details of balcony is not available,Present (80 m²),Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/1a14dbb6/amsterdam/relocation-amsterdam/request-details,2022-09-03
https://www.pararius.com/studio-for-rent/amsterdam/ef51e193/ferdinand-bolstraat,Studio Ferdinand Bolstraat,1072 LM (Oude Pijp),1525,35,2,Furnished,"Ferdinand Bolstraat (35m2) EUR 1.525 excl. G/W/E, tv/internet. Excl. €45,00 a month for mandatory cleaning of the studio.",29-08-2022,16-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/ef51e193/amsterdam/expathousing-com-amsterdam/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/240fa184/vierwindenstraat,Apartment Vierwindenstraat,1013 CW (Haarlemmerbuurt),2350,75,3,Furnished,"SHARING IS NOT ALLOWED, ALSO STUDENTS WITH GUARANTEE NOT ALLOWED",29-08-2022,01-10-2022,Specifics are not available,Excellent,158,Apartment,Existing building,1990,Location type is not available,2,1,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/240fa184/amsterdam/house-of-amsterdam/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/98cf4c9c/kleine-wittenburgerstraat,Apartment Kleine Wittenburgerstraat,1018 LZ (Oostelijke Eilanden/Kadijken),1900,60,2,Furnished,"Renovated, modern and bright apartment (approx. 60m2) located on the Wittenburgereiland with 2 rooms!",28-08-2022,26-09-2022,Specifics are not available,Good,140,Apartment,Existing building,1990,Location type is not available,1,1,1,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/98cf4c9c/amsterdam/housing-experts/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/d049ea2a/derde-kostverlorenkade,Apartment Derde Kostverlorenkade,1054 TN (Overtoomse Sluis),2000,60,2,Furnished,"This practically classified 2-room apartment of approx. 60m2 with an indoor west-facing balcony is located in a beautiful location on the Kostverlorenkade. At the front you have a beautiful view over the wide canal where inland vessels and pleasure boats pass by. At the back you have a ""private piece"" gallery on the east, with a view of the green courtyard.",27-08-2022,01-10-2022,Specifics are not available,Good,170,Apartment,Existing building,1988,Location type is not available,1,1,1,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/d049ea2a/amsterdam/housing-experts/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/9c996e2d/geldersekade,Apartment Geldersekade,1011 EH (Burgwallen-Oude Zijde),2500,70,3,Upholstered or furnished,"Recently luxuriously renovated three bedroom flat of approximately 70 m2 located in a stately canal house on the historic Geldersekade. The FULLY FURNISHED flat features a very spacious living room with beautiful views, a luxurious open kitchen, two good sized bedrooms, a modern bathroom and two balconies at the rear. This top-floor flat is located in the centre near the Nieuwmarkt and Central Station and has recently been completely renovated with a lot of love, care and eye for detail.",27-08-2022,consultation,Protected townscape,Excellent,237,Apartment,Existing building,Before 1906,Location type is not available,2,2,2,Present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/9c996e2d/amsterdam/p-and-p-vastgoed-makelaars-b-v/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/517c4396/alexander-boersstraat,Apartment Alexander Boersstraat 31 I,1071 KV (Museumkwartier),2500,61,2,Upholstered or furnished,Very luxurious apartment of approx. 61 m² with a nice balcony.,27-08-2022,19-10-2022,Specifics are not available,Excellent,200,Apartment,Existing building,1895,in a residential area,1,1,1,Present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/517c4396/amsterdam/ter-haar-makelaars-b-v/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/772272dd/maasstraat,Apartment Maasstraat,1078 HM (Scheldebuurt),2250,100,3,Upholstered,"Pictures are coming up September 5th this is another floor, similair but not the same.   ",26-08-2022,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Not present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/772272dd/amsterdam/expats-amsterdam-rentals-2/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/f4a65cfa/bosboom-toussaintstraat,Apartment Bosboom Toussaintstraat,1054 AT (Helmersbuurt),4500,155,5,Furnished,VERY UNIQUE | AMAZING ROOF TERRACE | DESIGN APARTMENT,3 weeks,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,On a quiet road,4,Number of bathrooms is not available,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/f4a65cfa/amsterdam/out-amsterdam/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/7db3a532/hillegomstraat,Apartment Hillegomstraat 32 2,1058 LT (Hoofddorppleinbuurt),2800,85,4,Furnished,NOT SUITABLE FOR 2 OR 3 SHARERS,2 weeks,Not available to book,Specifics are not available,Excellent,230,Apartment,Existing building,1900,Location type is not available,3,1,3,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/7db3a532/amsterdam/van-huis-uit-makelaars/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/6c4af955/koninginneweg,Apartment Koninginneweg,1075 CT (Willemspark),4000,147,4,Furnished,**Maximum 2 sharing working professionals**  ,26-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,3,1,Number of floors is not available,Present,Not present,Present,Details of description of the storage is not available,No,https://www.pararius.com/contact/6c4af955/amsterdam/inter-immo-amsterdam/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/7da8e457/celebesstraat,Apartment Celebesstraat,1094 GB (Indische Buurt West),2150,75,3,Upholstered,"Unfurnished spacious 2 bedroom apartment with storage room, located in the Celebesstraat in the Indian neighborhood in Amsterdam East.   ",26-08-2022,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Present,Not present,Present,Details of description of the storage is not available,No,https://www.pararius.com/contact/7da8e457/amsterdam/expat-rentals-amsterdam/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/64cf74db/westlandgracht,Apartment Westlandgracht,1059 TL (Hoofddorppleinbuurt),2750,110,4,Furnished,*Perfect for a family or max.2 professionals. Not suitable for sharing by 3 people*  ,26-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,3,2,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/64cf74db/amsterdam/zen-home-rentals/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/27fe37b0/van-nijenrodeweg,Apartment Van Nijenrodeweg 239,1082 GW (Buitenveldert-West),2100,87,3,Furnished,"Van Nijenrodeweg / Amsterdam (approx. 87 m2) €2100,- excl. G/W/E",26-08-2022,03-10-2022,Specifics are not available,Good,235,Apartment,Existing building,1966,Location type is not available,2,1,1,Present,Not present,Present,Box,Yes,https://www.pararius.com/contact/27fe37b0/amsterdam/koops-makelaardij-amstelveen/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/f51a56e1/maria-austriastraat,Apartment Maria Austriastraat,1087 JC (IJburg West),1750,44,2,Upholstered or furnished,"A High End Pearl in Amsterdam, directly available. Cozy and spacious appartment perfect for couples and working professionals. The apartment  is newly renovated and offers a fully equiped kitchen with all modern Gaggenau appliances like a Dishwasher, Fridge, Freezer, Oven, Steam oven, Hot plate and Coffee machine. The countertop is made of composite and equipped with a gold-coloured tap. Finally, the island is equipped with plenty of drawers and a 4-burner Gaggenau induction hob",26-08-2022,consultation,Specifics are not available,Upkeep is not available,120,Apartment,New development,2006,Location type is not available,1,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/f51a56e1/amsterdam/ngh-real-estate-b-v/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/5bf88989/nachtwachtlaan,Apartment Nachtwachtlaan 100 PP,1058 EC (Overtoomse Veld),2500,103,4,Furnished,ENGLISH,26-08-2022,Not available to book,Specifics are not available,Excellent,278,Apartment,Existing building,1971-1980,Location type is not available,3,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/5bf88989/amsterdam/the-rental-agency-amsterdam/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/1d1e1753/borneostraat,Apartment Borneostraat,1094 CJ (Indische Buurt West),2750,142,4,Upholstered,"Interested: please do send us an e-mail. Do you want to share? Max 2 pers. Not for students. Modern and light double unfurnished apartment (142m m2), three bedrooms and small terrace (8 m2), located on the ground and first floor of the apartment complex ""de Borneodriehoek"", designed by studio Zeinstra en Van der Pol. The complex received the Zuiderkerk Prize, the Amsterdam incentive prize for the most innovative housing project. Thanks to the many windows and high ceiling ( 3m) you have a lot of light coming in. The house has a storage in the basement. The parking in the garage is for rent in the basement.   ",26-08-2022,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,3,1,Number of floors is not available,Not present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/1d1e1753/amsterdam/klok-real-estate/request-details,2022-09-03
https://www.pararius.com/house-for-rent/amsterdam/6695f032/moreelsestraat,House Moreelsestraat,1071 BJ (Museumkwartier),6750,195,5,Upholstered,High quality materials have been uses and the old details have been preserved. The spacious living room (with wooden floor) has an open kitchen with cooking island. All luxury appliances are built-in. This property consisting of three floors has three bedrooms and two bathrooms.,26-08-2022,09-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,Constructed year is not available,Location type is not available,4,3,Number of floors is not available,Present,"Present (47 m², located on the south-west)",Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/6695f032/amsterdam/aham-vastgoed/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/f9a6804a/tweede-jan-steenstraat,Apartment Tweede Jan Steenstraat 18 hs,1073 VN (Oude Pijp),2750,100,3,Furnished,"Furnished, spacious and bright 2-bedroom apartment with garden in de Pijp",26-08-2022,01-10-2022,Specifics are not available,Excellent,289,Apartment,Existing building,1882,Near public transportation,2,1,2,Not present,Present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/f9a6804a/amsterdam/urban-homies/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/6cdf968c/stadionweg,Apartment Stadionweg,1077 TA (Apollobuurt),3000,120,3,Interior is not available,Apartment with balcony for rent in Amsterdam with 3 bedrooms in the Apollobuurt district.,26-08-2022,01-10-2022,Specifics are not available,Good,325,Apartment,Existing building,1931-1944,in a residential area,3,1,1,Present,Not present,Present,Box,Yes,https://www.pararius.com/contact/6cdf968c/amsterdam/heeren-makelaars-b-v/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/9db841f2/willem-de-zwijgerlaan,Apartment Willem de Zwijgerlaan,1055 PV (Landlust),2850,107,4,Furnished,"For rent via Home of Orange from September 28, 2022 to April 28, 2023: stylishly furnished double upstairs apartment with 1 bedroom, spacious work/bedroom, walk-in closet and wonderfully spacious balcony (12 m2).",26-08-2022,consultation,Specifics are not available,Good,267,Apartment,Existing building,1935,in a residential area,2,Number of bathrooms is not available,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/9db841f2/amsterdam/home-of-orange/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/fa1e5fdd/voorthuizenstraat,Apartment Voorthuizenstraat 17,1106 DJ (Gein),2000,130,5,Upholstered,"TO SCHEDULE A VIEWING, DO NOT CALL OR EMAIL BUT BOOK YOUR VIEWING AT THE LINK BELOW (remove the 'spacebar' between 'dot(.)' and 'com')",26-08-2022,Not available to book,Specifics are not available,Upkeep is not available,390,Apartment,Existing building,1981,Location type is not available,4,1,1,Not present,Present (100 m²),Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/fa1e5fdd/amsterdam/housingnet/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/fbc47b61/rustenburgerstraat,Apartment Rustenburgerstraat,1072 HD (Nieuwe Pijp),2550,119,4,Furnished,Rustenburgerstraat (119m2) €2550 excl. G/W/E Internet and TV,26-08-2022,03-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,3,1,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/fbc47b61/amsterdam/expathousing-com-amsterdam/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/ff04b966/meerhuizenplein,Apartment Meerhuizenplein,1078 TD (IJselbuurt),2475,91,3,Furnished,"Meerhuizenplein (85m2) Rivierenbuurt / Amstel EUR 2.475, - Exclusive G/W/E:",26-08-2022,03-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/ff04b966/amsterdam/expathousing-com-amsterdam/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/76727ab7/uiterwaardenstraat,Apartment Uiterwaardenstraat,1079 CM (Scheldebuurt),1750,50,2,Furnished,Spacious 1 bedroom apartment on the second floor.   ,26-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/76727ab7/amsterdam/expats-amsterdam-rentals-2/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/6a6e3df4/erik-de-roodestraat,Apartment Erik de Roodestraat,1056 AK (De Kolenkit),3250,100,4,Furnished,"Spacious furnished 3 bedroom apartment. A large sunny terrace, perfect for those with green fingers, also overlooks a wonderful zen garden. ",26-08-2022,Not available to book,Specifics are not available,Good,250,Apartment,Existing building,1949,Location type is not available,3,1,1,Details of balcony is not available,Present (40 m²),Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/6a6e3df4/amsterdam/amsterdam-rentals/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/78fc6860/sarphatistraat,Apartment Sarphatistraat,1018 GK (Weesperbuurt/Plantage),4950,142,5,Furnished,PETIT AMSTEL: Exclusive rental homes in Amsterdam's city center.,26-08-2022,Not available to book,Specifics are not available,Excellent,553,Apartment,Existing building,Before 1906,In the city centre,3,2,2,Not present,Present (55 m²),Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/78fc6860/amsterdam/eefje-voogd-makelaardij-2/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/8e160e7a/koningin-wilhelminaplein,Apartment Koningin Wilhelminaplein,1062 KS (Westlandgracht),4300,178,5,Furnished,Penthouse,26-08-2022,consultation,Specifics are not available,Excellent,482,Apartment,New development,2021,in a residential area,3,Number of bathrooms is not available,1,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/8e160e7a/amsterdam/eefje-voogd-makelaardij-2/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/71582573/raoul-wallenbergstraat,Apartment Raoul Wallenbergstraat 81 PP,"1102 AX (Bijlmer Centrum (D,F,H))",1750,95,3,Interior is not available,For sale or for rent,26-08-2022,Not available to book,Specifics are not available,Excellent,255,Apartment,Existing building,2010,Location type is not available,2,1,1,Not present,Not present,Present,Box,Yes,https://www.pararius.com/contact/71582573/amsterdam/linger-og/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/522d23b2/goudsbloemstraat,Apartment Goudsbloemstraat,1015 JK (Jordaan),2450,80,3,Furnished,"Available as of September this nice and furnished 2-bedroom apartment, situated on the ground- and first floor . Located in the Goudsbloemstraat, in the middle of the Jordaan. The apartment measures approx. 80 m2, and has a super nice roof terrace facing South. ",25-08-2022,Not available to book,Specifics are not available,Reasonable,210,Apartment,Existing building,1900,Location type is not available,2,2,2,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/522d23b2/amsterdam/inxxx-rentals/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/94c8a83f/leliegracht,Apartment Leliegracht,1015 DG (Grachtengordel-West),3000,115,3,Furnished,Beautiful charming bright furnished canal apartment of 115m2 with 2 bedrooms and 2 bathrooms with French balcony viewing the canal and additional nice terrace which you can enter from the kitchen.   ,25-08-2022,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,2,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/94c8a83f/amsterdam/expat-apartment-service/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/d120ce00/rozengracht,Apartment Rozengracht,1016 SZ (Jordaan),2500,80,2,Furnished,"High end, well designed, fully furnished one bedroom apartment with spacious living with an en suite office space and double doors to the cozy and sunny balcony, overlooking the canal.   ",25-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/d120ce00/amsterdam/expats-amsterdam-rentals-2/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/d8e297b2/eerste-constantijn-huygensstraat,Apartment Eerste Constantijn Huygensstraat 32 C,1054 BR (Helmersbuurt),5500,200,4,Furnished,"Spacious (200+m2) home with three bedrooms and three bathrooms, living room with glorious views over the city and a study/home office all on one floor with lift access and underground parking garage situated on a great very cetral location with shops, resturants, cafés, the lovely Vondelpark and the city center all on walking distance. This home with excellent anergy label is both heated and cooled through floor heating.",25-08-2022,15-09-2022,Specifics are not available,Excellent,730,Apartment,Existing building,2011,Location type is not available,3,3,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/d8e297b2/amsterdam/amsterdam-beautiful-property-rental/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/250ca669/kinkerstraat,Apartment Kinkerstraat 260 A,1053 GA (Kinkerbuurt),2750,95,4,Upholstered,This beautifully finished and unfurnished 3 bedroom apartment lies on the fantastic Kinkerstraat in the popular Old West area of the historic city of Amsterdam. ,25-08-2022,consultation,Specifics are not available,Good,247,Apartment,Existing building,1888,Location type is not available,3,1,1,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/250ca669/amsterdam/grand-relocation/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/bf3fc3a0/dever,Apartment Dever 39 1,1082 BK (Buitenveldert-West),1795,92,4,Interior is not available,Lovely upholstered apartment with balcony for rent in Amsterdam with 3 bedrooms in the Buitenveldert-West district.,25-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1961,Location type is not available,3,1,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/bf3fc3a0/amsterdam/heimstaden/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/569fb7c4/keizersgracht,Apartment Keizersgracht 441,1017 DJ (Grachtengordel-Zuid),7500,277,7,Furnished,Beautifully restored canal house apartment on the majestic Keizersgracht in Amsterdam.,25-08-2022,Not available to book,Monumental building,Excellent,1.100,Apartment,Existing building,1684,Location type is not available,4,3,4,Not present,"Present (118 m², located on the north-east)",Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/569fb7c4/amsterdam/parker-williams-real-estate-services/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/a37e3e49/bloemgracht,Apartment Bloemgracht,1015 TR (Jordaan),4750,132,4,Furnished,"Bloemgracht, Amsterdam-Jordaan",25-08-2022,Not available to book,Specifics are not available,Excellent,330,Apartment,Existing building,1900,Location type is not available,3,2,1,Details of balcony is not available,Present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/a37e3e49/amsterdam/inxxx-rentals/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/c441192c/kerkstraat,Apartment Kerkstraat 132 B,1017 GP (Grachtengordel-Zuid),2350,70,2,Upholstered,Elegant living in a high-end fully renovated apartment in the center of Amsterdam.,25-08-2022,01-10-2022,Monumental building,Excellent,179,Apartment,Existing building,Before 1906,In the city centre,1,1,1,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/c441192c/amsterdam/broersma-makelaardij/request-details,2022-09-03
https://www.pararius.com/house-for-rent/amsterdam/4c78de05/gerard-ruttenhof,House Gerard Ruttenhof 15,1087 EL (IJburg West),2995,157,4,Upholstered,"Te huur een fraai gestoffeerde hoekwoning met een industriële en strakke uitstraling met 3 ruime slaapkamers en grote tuin van ca. 140 m2 gelegen in de wijk IJburg op 15 minuten met de tram van het centrum.  Bestemd voor de doelgroepen gezin, stel of expat.",25-08-2022,Not available to book,Specifics are not available,Excellent,480,House,Existing building,2009,in a residential area,3,1,2,Present,Present (140 m²),Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/4c78de05/amsterdam/viadaan-nijmegen/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/6ffe46ff/wedderborg,Apartment Wedderborg,1082 SX (Buitenveldert-West),2250,67,3,Interior is not available,"Well laid out and very spacious apartment of 67 m2 with 2 bedrooms and balcony, located on the northern edge of Buitenveldert. The house has been completely renovated and is ready to move into.",25-08-2022,consultation,Specifics are not available,Good,217,Apartment,Existing building,1960-1970,Location type is not available,2,1,1,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/6ffe46ff/amsterdam/me-makelaars-bv/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/f4a65cfa/bosboom-toussaintstraat,Apartment Bosboom Toussaintstraat,1054 AT (Helmersbuurt),4500,155,5,Furnished,VERY UNIQUE | AMAZING ROOF TERRACE | DESIGN APARTMENT,3 weeks,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,On a quiet road,4,Number of bathrooms is not available,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/f4a65cfa/amsterdam/out-amsterdam/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/7db3a532/hillegomstraat,Apartment Hillegomstraat 32 2,1058 LT (Hoofddorppleinbuurt),2800,85,4,Furnished,NOT SUITABLE FOR 2 OR 3 SHARERS,2 weeks,Not available to book,Specifics are not available,Excellent,230,Apartment,Existing building,1900,Location type is not available,3,1,3,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/7db3a532/amsterdam/van-huis-uit-makelaars/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/d1f4be29/singel,Apartment Singel,1016 AC (Grachtengordel-West),3450,105,4,Furnished,"On a great location in a historic monumental canal house at the Singel, a furnished double upper house with 3 bedrooms with air-conditioning, 2 bathrooms and a stunning view over the Singel canal. This stylish apartment is situated in a great location in the vicinity of Hotel W, The Duchess, the 9 streets and at very short notice the prestigious SOHO House.",25-08-2022,Not available to book,Monumental building,Excellent,290,Apartment,Existing building,Before 1906,Location type is not available,3,2,3,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/d1f4be29/amsterdam/keizerskroon-makelaars-2/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/7f12ff4c/sassenheimstraat,Apartment Sassenheimstraat 59 3,1059 BD (Hoofddorppleinbuurt),2500,78,4,Upholstered or furnished,This 2 bedroom unit is modern and stylish and available per September 12th! Ready to move-in for maximum 6 months.,25-08-2022,consultation,Specifics are not available,Good,277,Apartment,Existing building,1935,Location type is not available,2,1,2,Present,Details of garden is not available,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/7f12ff4c/amsterdam/vastgoed-unie-makelaardij/request-details,2022-09-03
https://www.pararius.com/apartment-for-rent/amsterdam/e79b1382/bredeweg,Apartment Bredeweg 2 II,1098 BP (Middenmeer),2350,67,3,Upholstered,APPOINTMENTS VIA EMAIL ONLY,25-08-2022,15-09-2022,Specifics are not available,Excellent,212,Apartment,Existing building,Before 1906,Location type is not available,2,1,1,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/e79b1382/amsterdam/valerius-rentals/request-details,2022-09-03
