URL,TITLE,LOCATION,PRICE PER MONTH,AREA IN SQ METRE,NUMBER OF ROOMS,INTERIOR,DESCRIPTION,OFFERED SINCE,AVAILABILITY,SPECIFICATION,UPKEEP STATUS,VOLUME,TYPE,CONSTRUCTION TYPE,CONSTRUCTION YEAR,LOCATION TYPE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,NUMBER OF FLOORS,DETAILS OF BALCONY,DETAILS OF GARDEN,DETAILS OF STORAGE,DESCRIPTION OF STORAGE,GARAGE,CONTACT DETAILS,TIMESTAMP
https://www.pararius.com/apartment-for-rent/rotterdam/5c8ce6a6/robert-baeldestraat,Apartment Robert Baeldestraat,3061 TK (Kralingen West),995,52,2,Shell,"Due to major interest in this accommodation, we do not schedule any more viewing at this moment.",29-07-2022,15-08-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/5c8ce6a6/rotterdam/perfectrent-rotterdam/request-details,2022-08-03 17:38:06
https://www.pararius.com/apartment-for-rent/rotterdam/26d08653/kipstraat,Apartment Kipstraat 53 D,3011 ZX (Stadsdriehoek),1245,79,3,Interior is not available,Upholstered apartment with balcony for rent in Rotterdam with 2 bedrooms in the Stadsdriehoek district.,29-07-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2001,Location type is not available,2,1,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/26d08653/rotterdam/nationaal-grondbezit/request-details,2022-08-03 17:38:07
https://www.pararius.com/apartment-for-rent/rotterdam/7a0cacf3/westerstraat,Apartment Westerstraat,3016 DH (Nieuwe Werk),1650,100,3,Furnished,New for rent beautiful furnished 3 rooms property.,29-07-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,1,Present,Details of garden is not available,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/7a0cacf3/rotterdam/dop-dop-consultancy/request-details,2022-08-03 17:38:08
https://www.pararius.com/apartment-for-rent/rotterdam/96581213/groene-hilledijk,Apartment Groene Hilledijk,3073 AA (Bloemhof),725,50,3,Upholstered,"To rent: apartment spread over 1.5 floor to the shopping street ' de Groene Hilledijk '. Layout: entrance hall with access to the kitchen and the living room of 6.87 x 2, 87m.  The bedroom of 2.85 x 5,06m. is situated at the rear. Via an external strap there is access to an additional room of 3 x 4, 8 m. the House is equipped with double glazing and is heated by a central heating. Supermarket and tram at 1 minute walking distance. Also shopping centre/metro station ' zuidplein ' nearby. For this House is a housing licence necessary.",29-07-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,On a busy road,2,1,1,Present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/96581213/rotterdam/vlogmakelaars/request-details,2022-08-03 17:38:09
https://www.pararius.com/apartment-for-rent/rotterdam/762e1df6/slaghekstraat,Apartment Slaghekstraat,3074 LB (Hillesluis),1800,100,1,Upholstered or furnished,"This beautiful 1-bedroom apartment is fully furnished, equipped, and ready to move in from the 1st of August 2022!",29-07-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1928,Location type is not available,1,Number of bathrooms is not available,1,Details of balcony is not available,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/762e1df6/rotterdam/just-stay-apartments/request-details,2022-08-03 17:38:11
https://www.pararius.com/apartment-for-rent/rotterdam/376bfeef/laan-op-zuid,Apartment Laan op Zuid,3071 AA (Kop van Zuid),1595,100,3,Furnished,"Spacious furnished 2-bedroom apartment on the 11th floor of the luxury apartment complex ""De Compagnie"", on the dynamic area ""Kop van Zuid"".",29-07-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/376bfeef/rotterdam/interhouse-verhuurmakelaars-rotterdam/request-details,2022-08-03 17:38:12
https://www.pararius.com/apartment-for-rent/rotterdam/306889d2/kapershoek,Apartment Kapershoek,3085 ED (Zuidwijk),1095,58,3,Upholstered,"Renovated 3-room apartment with 2 bedrooms for rent on the first floor of a beautiful apartment complex. This apartment has been completely renovated, so low energy costs! (Better pictures of a clean home to follow soon!)",29-07-2022,consultation,Specifics are not available,Excellent,170,Apartment,Existing building,1960,Location type is not available,2,1,1,Present,Details of garden is not available,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/306889d2/rotterdam/max-rental/request-details,2022-08-03 17:38:13
https://www.pararius.com/house-for-rent/rotterdam/e4bcd00f/maashaven-n-z,House Maashaven N.z.,3072 AE (Katendrecht),2495,210,8,Upholstered,"It's a view in a million. One that never bores: Katendrecht with the Rijnhaven, Maashaven, ships on the Maas, the high-rise icons of the city. What a place to live in Rotterdam this is. Here, in the Green Cape, Rotterdam still feels like the port city of yesteryear with its raw edges. But then combined with the comfort and luxury of today. What makes this house extra special is that it is a recently completed new-build home: ready to add the finishing touch to your own taste. Including your outdoor area such as backyard, balcony and roof terrace.  ",29-07-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,2021,Location type is not available,5,2,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/e4bcd00f/rotterdam/interhouse-verhuurmakelaars-rotterdam/request-details,2022-08-03 17:38:14
https://www.pararius.com/apartment-for-rent/rotterdam/d48059dd/koningslaan,Apartment Koningslaan,3067 TG (Het Lage Land),1250,55,2,Shell,"A beautiful new apartment complex is located on Koningslaan in a prime location in the green Low Land. The apartment complex is easily accessible and has many amenities nearby. The center of Rotterdam is within cycling distance and the nearest exit road is a 2-minute drive away. To the west of Het Lage Land is the Kralingse Bos, where you can enjoy a lovely walk or dine with a breathtaking view over the Skyline of Rotterdam.   ",29-07-2022,04-08-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Details of garden is not available,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/d48059dd/rotterdam/niya-vastgoed-beheer-bv/request-details,2022-08-03 17:38:15
https://www.pararius.com/apartment-for-rent/rotterdam/171cdb0c/adamshofstraat,Apartment Adamshofstraat,3061 ZB (Kralingen West),1475,90,3,Upholstered,Be aware,29-07-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/171cdb0c/rotterdam/riva-rentals/request-details,2022-08-03 17:38:16
https://www.pararius.com/apartment-for-rent/rotterdam/da9e223d/factorij,Apartment Factorij,3071 AV (Kop van Zuid - Entrepot),2050,107,5,Furnished,"In a great location, at the Entrepothaven on the Kop van Zuid, a modern light loft house with balcony and roof terrace adjacent to a large and beautifully ingrown courtyard. With its own bicycle shed in the garden. Living area approximately 110 m2.",29-07-2022,03-09-2022,Specifics are not available,Good,267,Apartment,Existing building,1995,Location type is not available,3,1,3,Details of balcony is not available,Details of garden is not available,Present,Details of description of the storage is not available,No,https://www.pararius.com/contact/da9e223d/rotterdam/benhousing/request-details,2022-08-03 17:38:17
https://www.pararius.com/apartment-for-rent/rotterdam/704f1db7/de-savornin-lohmanlaan,Apartment De Savornin Lohmanlaan,3038 NE (Bergpolder),1500,87,3,Furnished,"This fully furnished one-bedroom apartment is ready for you to move in from the 1st of November 2021! The apartment is located on the 2nd and 3rd floor of the building on the Savornin Lohmanlaan, the Bergpolder district. The apartment also has two balconies instead of 1, which is stated in the advertisement.",29-07-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,Number of bathrooms is not available,1,Present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/704f1db7/rotterdam/just-stay-apartments/request-details,2022-08-03 17:38:18
https://www.pararius.com/house-for-rent/rotterdam/e4bcd00f/maashaven-n-z,House Maashaven N.z.,3072 AE (Katendrecht),2495,210,8,Upholstered,"It's a view in a million. One that never bores: Katendrecht with the Rijnhaven, Maashaven, ships on the Maas, the high-rise icons of the city. What a place to live in Rotterdam this is. Here, in the Green Cape, Rotterdam still feels like the port city of yesteryear with its raw edges. But then combined with the comfort and luxury of today. What makes this house extra special is that it is a recently completed new-build home: ready to add the finishing touch to your own taste. Including your outdoor area such as backyard, balcony and roof terrace.  ",29-07-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,2021,Location type is not available,5,2,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/e4bcd00f/rotterdam/interhouse-verhuurmakelaars-rotterdam/request-details,2022-08-03 17:38:19
https://www.pararius.com/apartment-for-rent/rotterdam/2464d468/scheepmakerspassage,Apartment Scheepmakerspassage,3011 VH (Stadsdriehoek),1750,84,3,Furnished,For rent per 1st of September: *foto's will follow soon*  ,28-07-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Not present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/2464d468/rotterdam/iris-housing-rotterdam/request-details,2022-08-03 17:38:20
https://www.pararius.com/apartment-for-rent/rotterdam/8c909571/admiraliteitskade,Apartment Admiraliteitskade,3063 EH (Struisenburg),2800,250,6,Upholstered,"This is without doubt one of the top properties offered in Kralingen. A STUNNING unfurnished apartment with 6 rooms, 2 bathrooms and a sunny roof terrace with a beautiful view, this is truly a rare opportunity to rent an house you only see in magazines. We also offer you the possibility the rent it furnished, the additional costs are to be determined.",28-07-2022,01-09-2022,Specifics are not available,Upkeep is not available,750,Apartment,Existing building,1898,Location type is not available,5,2,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/8c909571/rotterdam/linda-housing/request-details,2022-08-03 17:38:21
https://www.pararius.com/apartment-for-rent/rotterdam/f2edb13b/beukelsdijk,Apartment Beukelsdijk,3022 DL (Nieuwe Westen),995,65,2,Shell,"Gorgeous, 2 room apartment on the second floor",28-07-2022,Not available to book,Specifics are not available,Upkeep is not available,175,Apartment,Existing building,1922,Location type is not available,1,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/f2edb13b/rotterdam/rent-an-apartment-rotterdam/request-details,2022-08-03 17:38:22
https://www.pararius.com/apartment-for-rent/rotterdam/8bfb459a/verboomstraat,Apartment Verboomstraat,3082 JA (Oud Charlois),1200,75,4,Upholstered,Beautiful upholstered apartment with balcony for rent in Rotterdam with 3 bedrooms in the Oud Charlois district.,28-07-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1960,Location type is not available,3,1,Number of floors is not available,Present,Details of garden is not available,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/8bfb459a/rotterdam/fonzt/request-details,2022-08-03 17:38:23
https://www.pararius.com/house-for-rent/rotterdam/700a8272/ommoordseweg,House Ommoordseweg,3056 JN (Terbregge),3000,175,5,Upholstered,For rent:,28-07-2022,15-08-2022,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,Constructed year is not available,Location type is not available,4,1,Number of floors is not available,Not present,Details of garden is not available,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/700a8272/rotterdam/iris-housing-rotterdam/request-details,2022-08-03 17:38:24
https://www.pararius.com/apartment-for-rent/rotterdam/42b83263/gerdesiaweg,Apartment Gerdesiaweg,3061 RA (Kralingen West),1195,72,3,Furnished,"For rent: furnished 3 room house suitable for house sharing. NOTE: THIS HOUSE IS FOR MINIMUM 6 MONTHS AND MAXIMUM 1 YEAR FOR RENT. After entering the corridor of approx 6m2 you enter the L-shaped living room with open kitchen of approx 30 m2, adjacent toilet approx 1 m2, adjacent bathroom with shower of approx 5 m2, adjacent first bedroom of approx 12 m2 and second bedroom of approx 11 m2. at the rear you will find a balcony of approx 4 m2. This house is suitable for students or working people with a fixed income.",28-07-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,On a busy road,2,Number of bathrooms is not available,Number of floors is not available,Details of balcony is not available,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/42b83263/rotterdam/vlogmakelaars/request-details,2022-08-03 17:38:25
https://www.pararius.com/house-for-rent/rotterdam/9d110dac/alexander-dubcekstraat,House Alexander Dubcekstraat 8,3065 EJ ('s-Gravenland),2650,200,5,Upholstered,FOR RENT:,28-07-2022,consultation,Specifics are not available,Good,600,House,Existing building,1995,in a residential area,4,Number of bathrooms is not available,2,Not present,Details of garden is not available,Present,Vrijstaand hout,Yes,https://www.pararius.com/contact/9d110dac/rotterdam/kolpa-van-der-hoek-makelaars/request-details,2022-08-03 17:38:26
https://www.pararius.com/apartment-for-rent/rotterdam/41e2ecf1/oppert,Apartment Oppert,3011 HV (Stadsdriehoek),1600,75,2,Furnished,One bedroom furnished apartment located on the 3rd floor in a prime location right in the bustling city center. The apartment is located in the beautiful apartment complex 'de Hofdame' in the cozy Laurenskwartier.,28-07-2022,01-10-2022,Specifics are not available,Upkeep is not available,170,Apartment,Existing building,2007,Location type is not available,1,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/41e2ecf1/rotterdam/linda-housing/request-details,2022-08-03 17:38:27
https://www.pararius.com/apartment-for-rent/rotterdam/19048f6d/groene-hilledijk,Apartment Groene Hilledijk,3074 AC (Hillesluis),945,46,3,Upholstered,"Recently renovated 3-room double upper house at the Groene Hilledijk in the Feijenoord district for rent. The accommodation is rented in decorated condition and is situated on the second and third floor at the backside. The city centre is reachable in 15 minutes by bike and in 15 minutes by public transport. In short distance you can find several shops, restaurants, supermarket and public transport connections.",28-07-2022,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/19048f6d/rotterdam/perfectrent-rotterdam/request-details,2022-08-03 17:38:28
https://www.pararius.com/apartment-for-rent/rotterdam/64a01901/nico-koomanskade,Apartment Nico Koomanskade,3072 LM (Katendrecht),2195,85,3,Furnished,Beautifully renovated apartment situated near the water!,28-07-2022,01-09-2022,Specifics are not available,Excellent,380,Apartment,Existing building,2019,Unobstructed view,2,1,1,Details of balcony is not available,Details of garden is not available,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/64a01901/rotterdam/househunting-randstad/request-details,2022-08-03 17:38:29
https://www.pararius.com/apartment-for-rent/rotterdam/e538092d/proveniersstraat,Apartment Proveniersstraat,3033 CN (Provenierswijk),1495,56,2,Furnished,Requirements for this property:,27-07-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/e538092d/rotterdam/at-home-vastgoed-beheer-bv/request-details,2022-08-03 17:38:30
https://www.pararius.com/apartment-for-rent/rotterdam/5476f6ab/schieweg,Apartment Schieweg 95 C02,3038 AJ (Bergpolder),1400,90,2,Furnished,"For the SHORTSTAY period from November 2, 2022 to the end of January 2023 (3 months), this fine and fully furnished double apartment on the Schieweg will be available for rent.",27-07-2022,01-11-2022,Specifics are not available,Good,255,Apartment,Existing building,1933,Location type is not available,1,1,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/5476f6ab/rotterdam/tweelwonen-nl-rotterdam/request-details,2022-08-03 17:38:30
https://www.pararius.com/apartment-for-rent/rotterdam/2859a51c/prins-bernhardkade,Apartment Prins Bernhardkade,3051 AJ (Hillegersberg Zuid),1395,104,4,Upholstered,"Located on the Prins Bernhardkade, with view over the Bergse Plassen and within walking distance of the Prinsenmolenpark and the Rotte, an unfurnished 4-bedroom apartment!",27-07-2022,Not available to book,Specifics are not available,Upkeep is not available,286,Apartment,Existing building,1925,Location type is not available,3,1,2,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/2859a51c/rotterdam/rent-an-apartment-rotterdam/request-details,2022-08-03 17:38:31
https://www.pararius.com/apartment-for-rent/rotterdam/58360383/grieksestraat,Apartment Grieksestraat,3028 CK (Oud Mathenesse),1180,50,2,Furnished,"Modern, fully furnished 3-room apartment at the Grieksestraat in the Delfshaven district for rent. The accommodation is rented in furnished condition and is situated on the first floor. The city centre is reachable in 15 minutes by bike and in 20 minutes by public transport. In short distance you can find several shops, supermarket and public transport connections.   ",27-07-2022,08-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/58360383/rotterdam/portsville-rotterdam-2/request-details,2022-08-03 17:38:32
https://www.pararius.com/apartment-for-rent/rotterdam/2d3ab00e/russischestraat,Apartment Russischestraat,3028 BD (Oud Mathenesse),1210,70,2,Furnished,"Fully renovated and newly furnished apartment with 1 bedroom available. This property has been completely transformed into a luxurious and spacious 2-bedroom apartment on the second and third floor of this charming building. It features a modern, brand new kitchen and bathroom with walk-in shower. It comes equipped with complete furnishings, including tv, all kitchen appliances, beds in all bedrooms, laundry facilities, linnen, etc. It is completely 'turnkey' for you to move in; no need to bring anything yourself.   ",27-07-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/2d3ab00e/rotterdam/portsville-rotterdam-2/request-details,2022-08-03 17:38:33
https://www.pararius.com/apartment-for-rent/rotterdam/e7910cda/buitenbassinweg,Apartment Buitenbassinweg 150,3063 TB (De Esch),976,80,3,Interior is not available,Interested?,27-07-2022,Not available to book,Specifics are not available,Reasonable,224,Apartment,Existing building,1992,Location type is not available,2,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/e7910cda/rotterdam/vb-t-verhuurmakelaars/request-details,2022-08-03 17:38:34
https://www.pararius.com/apartment-for-rent/rotterdam/143be3cb/jufferkade,Apartment Jufferkade,3011 VW (Stadsdriehoek),1750,82,3,Upholstered,Located in a prime location! A quiet complex in the middle of the center on the Jufferkade and located on the 2nd floor with a view over the Leuvehaven and the Wijnhaven. This unfurnished 3-room apartment is in a perfect state of maintenance.  ,27-07-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1980,Location type is not available,2,1,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/143be3cb/rotterdam/interhouse-verhuurmakelaars-rotterdam/request-details,2022-08-03 17:38:35
https://www.pararius.com/apartment-for-rent/rotterdam/25dadef6/claes-de-vrieselaan,Apartment Claes de Vrieselaan 81 A01,3021 JD (Middelland),1450,85,3,Interior is not available,"Modern 3-room apartment on the 1st floor in a very nice location. This apartment with two spacious bedrooms, a neat kitchen, bathroom and toilet is everything you are looking for. And that too near the trendy Nieuwe Binnenweg and the green Heemraadssingel around the corner! Here you will find everything in the field of food, delis and tokos, but also various restaurants and craft shops. Furthermore, the house is conveniently located for roads (A13 and A20) and public transport (trams and Central Station) and within walking distance of the Erasmus Medical Center.",27-07-2022,01-09-2022,Specifics are not available,Upkeep is not available,230,Apartment,Existing building,1902,On a quiet road,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/25dadef6/rotterdam/rent-a-stone/request-details,2022-08-03 17:38:36
https://www.pararius.com/apartment-for-rent/rotterdam/0b43413a/stadhoudersweg,Apartment Stadhoudersweg 142 A,3039 CM (Blijdorp),1295,116,4,Shell,Charming apartment with garden for rent in Rotterdam with 3 bedrooms in the Blijdorp district.,27-07-2022,10-08-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1939,Location type is not available,3,1,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/0b43413a/rotterdam/nationaal-grondbezit/request-details,2022-08-03 17:38:37
https://www.pararius.com/apartment-for-rent/rotterdam/de463584/weena,Apartment Weena 435 A,3013 AL (Cs Kwartier),1485,104,3,Interior is not available,Charming apartment for rent in Rotterdam with 2 bedrooms in the Cs Kwartier district.,27-07-2022,consultation,Specifics are not available,Reasonable,247,Apartment,Existing building,1990,Location type is not available,2,1,1,Not present,Details of garden is not available,Present,Box,Yes,https://www.pararius.com/contact/de463584/rotterdam/ooms-makelaars-woningen/request-details,2022-08-03 17:38:38
https://www.pararius.com/apartment-for-rent/rotterdam/c8e42982/weena,Apartment Weena 441 A,3013 AL (Cs Kwartier),1430,88,2,Interior is not available,Lovely apartment for rent in Rotterdam with 1 bedroom in the Cs Kwartier district.,27-07-2022,consultation,Specifics are not available,Reasonable,229,Apartment,Existing building,1990,Location type is not available,1,1,1,Not present,Details of garden is not available,Present,Box,Yes,https://www.pararius.com/contact/c8e42982/rotterdam/ooms-makelaars-woningen/request-details,2022-08-03 17:38:39
https://www.pararius.com/apartment-for-rent/rotterdam/a75f4e66/ahornlaan,Apartment Ahornlaan 46,3053 WR (Schiebroek),1495,76,3,Interior is not available,"Turn key 3 room apartment at Ahornlaan 46, Rotterdam. The house has been completely renovated and insulated. Spacious living room with balcony, new kitchen with all necessary equipment, lovely bathroom and 2 bedrooms + separate utility room / laundry room. The house has plastered walls, new laminate floor with subfloor and high skirting boards + large storage room in the basement.",27-07-2022,consultation,Specifics are not available,Upkeep is not available,209,Apartment,Existing building,1961,On a quiet road,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/a75f4e66/rotterdam/rent-a-stone/request-details,2022-08-03 17:38:40
https://www.pararius.com/apartment-for-rent/rotterdam/6363a0a7/quadenoord,Apartment Quadenoord,3079 XE (Groot IJsselmonde),1055,70,2,Upholstered,Supernet recently renovated apartment in IJsselmonde!,27-07-2022,01-09-2022,Specifics are not available,Upkeep is not available,189,Apartment,Existing building,1964,Location type is not available,2,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/6363a0a7/rotterdam/rent-an-apartment-rotterdam/request-details,2022-08-03 17:38:41
https://www.pararius.com/apartment-for-rent/rotterdam/dce01169/nieuwe-binnenweg,Apartment Nieuwe Binnenweg,3015 BB (Oude Westen),1500,76,3,Interior is not available,Beautiful apartment for rent in Rotterdam with 2 bedrooms in the Oude Westen district.,27-07-2022,Not available to book,Specifics are not available,Good,190,Apartment,Existing building,1937,Location type is not available,2,Number of bathrooms is not available,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/dce01169/rotterdam/rebid/request-details,2022-08-03 17:38:42
https://www.pararius.com/studio-for-rent/rotterdam/9c7a3636/van-malsenstraat,Studio Van Malsenstraat 109 B01,3074 PT (Hillesluis),616,56,1,Shell,Listing_description.intro.studio.40-59 studio with balcony for rent in Rotterdam with 1 bedroom in the Hillesluis district.,27-07-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1935,Location type is not available,1,1,Number of floors is not available,Present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/9c7a3636/rotterdam/parkzoom-beheer-bv/request-details,2022-08-03 17:38:43
https://www.pararius.com/house-for-rent/rotterdam/bf4b5366/menorcalaan,House Menorcalaan,3059 XK (Nesselande),2750,146,6,Interior is not available,Spacious house for rent in Rotterdam with 4 bedrooms in the Nesselande district.,27-07-2022,consultation,Specifics are not available,Good,365,House,Existing building,2019,Location type is not available,4,Number of bathrooms is not available,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/bf4b5366/rotterdam/rebid/request-details,2022-08-03 17:38:44
https://www.pararius.com/apartment-for-rent/rotterdam/d60bd4e0/kobelaan,Apartment Kobelaan,3067 MD (Oosterflank),1200,85,3,Upholstered,A well maintained 3-room apartment in a central location; ,27-07-2022,01-09-2022,Specifics are not available,Reasonable,Volume is not available,Apartment,Existing building,1983,Location type is not available,2,Number of bathrooms is not available,1,Details of balcony is not available,Details of garden is not available,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/d60bd4e0/rotterdam/benhousing/request-details,2022-08-03 17:38:45
https://www.pararius.com/apartment-for-rent/rotterdam/999bdd7e/kleiweg,Apartment Kleiweg,3051 GR (Hillegersberg Zuid),1100,53,2,Furnished,Nice and cozy furnished 2 room apartment available on the 1st floor in the cozy Kleiwegkwartier on the Kleiweg. Shops within easy reach and public transport at your doorstep.,27-07-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1929,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Details of garden is not available,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/999bdd7e/rotterdam/benhousing/request-details,2022-08-03 17:38:46
https://www.pararius.com/apartment-for-rent/rotterdam/d0171fb4/statenweg,Apartment Statenweg 109 C,3039 HJ (Blijdorp),1495,74,3,Upholstered,Beautiful apartment with balcony for rent in Rotterdam with 2 bedrooms in the Blijdorp district.,27-07-2022,consultation,Specifics are not available,Good,251,Apartment,Existing building,1904,in a residential area,2,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/d0171fb4/rotterdam/ooms-makelaars-woningen/request-details,2022-08-03 17:38:47
https://www.pararius.com/apartment-for-rent/rotterdam/262e348e/halvemaanpassage,Apartment Halvemaanpassage,3011 DL (Stadsdriehoek),2150,97,3,Furnished,"Now available a furnished 2 bedroom apartment of 97 m2 with roof terrace of 21 m2 with optional parking space in the iconic Timmerhuis, in the middle of the bustling center of Rotterdam. Really all city amenities within reach.  ",27-07-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2015,Location type is not available,2,1,Number of floors is not available,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/262e348e/rotterdam/interhouse-verhuurmakelaars-rotterdam/request-details,2022-08-03 17:38:48
