URL,TITLE,LOCATION,PRICE PER MONTH,AREA IN SQ METRE,NUMBER OF ROOMS,INTERIOR,DESCRIPTION,OFFERED SINCE,AVAILABILITY,SPECIFICATION,UPKEEP STATUS,VOLUME,TYPE,CONSTRUCTION TYPE,CONSTRUCTION YEAR,LOCATION TYPE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,NUMBER OF FLOORS,DETAILS OF BALCONY,DETAILS OF GARDEN,DETAILS OF STORAGE,DESCRIPTION OF STORAGE,GARAGE,CONTACT DETAILS,TIMESTAMP
https://www.pararius.com/apartment-for-rent/rotterdam/1e896473/kruisplein,Apartment Kruisplein,3012 CC (Cool),1800,68,2,Furnished,"In the Center of Rotterdam located fully furnished one bedroom apartment with balcony and parking place. The apartment is located in the building called ""Calypso"" which provide their inhabitants services like fitness, dry-clean, professional cleaning service. Within walking distance of Central Station Rotterdam, the center with several shops and restaurants.",25-08-2022,01-10-2022,Specifics are not available,Good,197,Apartment,Existing building,2013,Location type is not available,1,1,1,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/1e896473/rotterdam/verra-real-estate-rotterdam-den-haag/request-details,2022-09-04
https://www.pararius.com/house-for-rent/rotterdam/ccc5505e/bredenoord,House Bredenoord 254,3079 JH (Groot IJsselmonde),995,58,3,Upholstered,-- Only for people aged 50+ --,25-08-2022,Not available to book,Accessible for seniors,Upkeep is not available,Volume is not available,House,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/ccc5505e/rotterdam/wonen-hartje-rotterdam-3/request-details,2022-09-04
https://www.pararius.com/house-for-rent/rotterdam/8ce7ba59/delftweg,House Delftweg,3046 NH (Noord Kethel),1695,135,5,Upholstered or furnished,"Available October 15, 2022.",25-08-2022,15-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,Constructed year is not available,Location type is not available,4,1,Number of floors is not available,Not present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/8ce7ba59/rotterdam/ns-realestate/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/b678180f/scheepstimmermanslaan,Apartment Scheepstimmermanslaan,3011 BS (Stadsdriehoek),1800,105,4,Furnished,Charming apartment with balcony for rent in Rotterdam with 3 bedrooms in the Stadsdriehoek district.,25-08-2022,Not available to book,Specifics are not available,Good,300,Apartment,Existing building,1996,In the city centre,3,1,1,Present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/b678180f/rotterdam/makelaardij-lankhuijzen-b-v/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/339013e6/sourystraat,Apartment Sourystraat,3039 SR (Blijdorp),1900,96,3,Furnished,"Available from October 3, 2022, an attractively furnished 3-room apartment on the first and third floor in the popular and characteristic Blijdorp district. The apartment has 2 balconies and a spacious roof terrace with a fantastic view over Rotterdam.",25-08-2022,03-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1937,Location type is not available,2,Number of bathrooms is not available,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/339013e6/rotterdam/interhouse-verhuurmakelaars-rotterdam/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/3d4fbe32/willem-buytewechstraat,Apartment Willem Buytewechstraat 166 A02,3024 VH (Delfshaven),1425,75,4,Upholstered,Beautiful upholstered apartment with balcony for rent in Rotterdam with 3 bedrooms in the Delfshaven district.,24-08-2022,consultation,Specifics are not available,Good,258,Apartment,Existing building,1928,Location type is not available,3,1,1,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/3d4fbe32/rotterdam/ooms-makelaars-woningen/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/ed539cd7/putsebocht,Apartment Putsebocht 141 A,3073 HG (Bloemhof),1200,45,2,Upholstered,We welcome you for a viewing this Friday (26st of August) at 13:30!   ,24-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/ed539cd7/rotterdam/irent020/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/3010d89d/putsebocht,Apartment Putsebocht 141 B,3073 HG (Bloemhof),1545,116,5,Upholstered,We welcome you for a viewing this Friday (26st of August) at 13:30!   ,24-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,4,1,Number of floors is not available,Not present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/3010d89d/rotterdam/irent020/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/1f6ffcc9/lloydkade,Apartment Lloydkade,3024 WZ (Schiemond),1995,100,3,Furnished,Fully and stylishly furnished 2 bedroom apartment located on the 7th floor of a modern apartment complex on the tip of the dynamic Lloydkwartier district.,24-08-2022,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2010,Location type is not available,2,1,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/1f6ffcc9/rotterdam/interhouse-verhuurmakelaars-rotterdam/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/56218eba/notenoord,Apartment Notenoord 63,3079 LR (Groot IJsselmonde),795,43,2,Upholstered,A nice upstairs apartment with balcony on the first floor in IJsselmonde. This apartment is fully equipped and is within walking distance of shops and public transport.   ,24-08-2022,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/56218eba/rotterdam/huurwoning-in-rotterdam/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/3f2a678f/statenlaan,Apartment Statenlaan,3051 HN (Hillegersberg Zuid),1550,105,3,Shell,Charming apartment for rent in Rotterdam with 3 bedrooms in the Hillegersberg Zuid district.,24-08-2022,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,3,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/3f2a678f/rotterdam/nederwoon-verhuurmakelaars-nijmegen/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/8ea90db6/oudedijk,Apartment Oudedijk,3061 AC (Kralingen West),1275,46,2,Interior is not available,Nice upholstered apartment with balcony for rent in Rotterdam with 1 bedroom in the Kralingen West district.,24-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/8ea90db6/rotterdam/in-de-stad/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/4cb88d3e/molenstraat,Apartment Molenstraat 40,3052 XD (Schiebroek),1350,63,3,Furnished,Beautiful furnished apartment with balcony for rent in Rotterdam with 2 bedrooms in the Schiebroek district.,24-08-2022,Not available to book,Specifics are not available,Good,170,Apartment,Existing building,1958,Location type is not available,2,1,1,Present,Not present,Present,Inpandig,Yes,https://www.pararius.com/contact/4cb88d3e/rotterdam/kolpa-van-der-hoek-makelaars/request-details,2022-09-04
https://www.pararius.com/house-for-rent/rotterdam/6c7d41c2/bergselaan,House Bergselaan 262,3037 CP (Liskwartier),1895,120,5,Interior is not available,"This beautifully unfurnished 5-room house with garden is located in a super location on the green Bergselaan in the beautiful Liskwartier in Rotterdam North. This wide avenue, with a green strip in the middle, offers a nice view from the living room in all seasons.",24-08-2022,15-09-2022,Specifics are not available,Good,324,House,Existing building,1906-1930,Location type is not available,4,Number of bathrooms is not available,1,Not present,Present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/6c7d41c2/rotterdam/baljon-makelaars/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/5c37e7ce/schilperoortstraat,Apartment Schilperoortstraat,3082 ST (Oud Charlois),1150,85,4,Upholstered,"Newly renovated, bright 4-room apartment with spacious balconies on the Schilperoortstraat in Charlois for rent. The living space is rented in partly decorated condition and located on the first and second floor. The center can be reached in 15 minutes by bike and 20 minutes by public transport. In the vicinity are several stores, the supermarket and public transport connections. Also popular shopping mall Zuidplein is within a 10 minute bikeride. ",23-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/5c37e7ce/rotterdam/perfectrent-rotterdam/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/5dd566f0/de-monchyplein,Apartment De Monchyplein,3072 MM (Kop van Zuid),2950,96,4,Furnished,We have an amazing penthouse with roof terrace for rent which is finished with high quality furniture and offers a great view over the city. ,23-08-2022,01-10-2022,Specifics are not available,Good,259,Apartment,Existing building,2017,Location type is not available,3,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/5dd566f0/rotterdam/verra-real-estate-rotterdam-den-haag/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/0920c092/westersingel,Apartment Westersingel,3014 GP (Oude Westen),2675,87,2,Furnished,"Beautiful and luxurious 1 bedroom apartment right in the center of Rotterdam, surrounded by greenery. The apartment is located in a monumental building on the Westersingel and is equipped with all (luxury) comforts. With the Central Station at 5 minutes walking distance, cities such as Amsterdam and Antwerp, but certainly also Paris, are very easily accessible by public transport. The possibility to rent a private parking space on site.   ",23-08-2022,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1881,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/0920c092/rotterdam/rotterdam-apartments/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/77cdeb3d/berkelselaan,Apartment Berkelselaan 47 B01,3037 PC (Liskwartier),1050,73,2,Upholstered,"PLEASE NOTE: due to the enormous interest we have received, it is no longer possible to qualify for this apartment. Sorry for the inconvenience.   ",23-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/77cdeb3d/rotterdam/huurwoning-in-rotterdam/request-details,2022-09-04
https://www.pararius.com/studio-for-rent/rotterdam/2284a49b/s-gravendijkwal,Studio 's-Gravendijkwal,3014 EH (Middelland),1150,25,1,Upholstered,2 beautiful new studios for rent in the center of Rotterdam.   ,23-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/2284a49b/rotterdam/additio-admin/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/7d0c8e60/prins-hendrikkade,Apartment Prins Hendrikkade,3071 KM (Noordereiland),2700,114,4,Upholstered or furnished,"Two-storey house, which is perfect for home sharers, with a garden and a fantastic panoramic view over the large waterway between the Erasmus and Willemsbrug of the river De Maas and over the Rotterdam skyline.",23-08-2022,Not available to book,Specifics are not available,Upkeep is not available,360,Apartment,Existing building,1909,Location type is not available,2,2,2,Not present,"Present (31 m², located on the south-east)",Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/7d0c8e60/rotterdam/dps-properties-b-v/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/04cc6c41/berberisweg,Apartment Berberisweg 446 B,3053 PL (Schiebroek),1638,89,3,Shell,"In this luxury three-room apartment on the sixth floor, you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ",23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/04cc6c41/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/0ec0256b/berberisweg,Apartment Berberisweg 446 D,3053 PL (Schiebroek),1638,89,3,Shell,"In this luxury three-room apartment on the sixth floor, you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ",23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/0ec0256b/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/91e56712/berberisweg,Apartment Berberisweg 446 F,3053 PL (Schiebroek),1638,89,3,Shell,"In this luxury three-room apartment on the sixth floor, you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ",23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/91e56712/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/db9b7245/berberisweg,Apartment Berberisweg 444 B,3053 PL (Schiebroek),1592,89,3,Shell,In this luxury three-room apartment on the fifth floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/db9b7245/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/ee654d61/berberisweg,Apartment Berberisweg 444 F,3053 PL (Schiebroek),1592,89,3,Shell,In this luxury three-room apartment on the fifth floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/ee654d61/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/727b4209/berberisweg,Apartment Berberisweg 442 B,3053 PL (Schiebroek),1592,89,3,Shell,In this luxury three-room apartment on the fourth floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/727b4209/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/6ca61b6a/berberisweg,Apartment Berberisweg 440 B,3053 PL (Schiebroek),1592,89,3,Shell,In this luxury three-room apartment on the third floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/6ca61b6a/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/dc4832ce/berberisweg,Apartment Berberisweg 440 D,3053 PL (Schiebroek),1592,89,3,Shell,In this luxury three-room apartment on the third floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/dc4832ce/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/f35813b0/berberisweg,Apartment Berberisweg 440 F,3053 PL (Schiebroek),1592,89,3,Shell,In this luxury three-room apartment on the third floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/f35813b0/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/5cfd713d/berberisweg,Apartment Berberisweg 438 B,3053 PL (Schiebroek),1546,89,3,Shell,In this luxury three-room apartment on the second floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/5cfd713d/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/3a9a6354/berberisweg,Apartment Berberisweg 446 C,3053 PL (Schiebroek),1638,89,3,Shell,"In this luxury three-room apartment on the sixth floor, you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ",23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/3a9a6354/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/8e3ba3c5/berberisweg,Apartment Berberisweg 436 D,3053 PL (Schiebroek),1546,89,3,Shell,In this luxury three-room apartment on the first floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/8e3ba3c5/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/9cbcb4b4/berberisweg,Apartment Berberisweg 434 D,3053 PL (Schiebroek),1592,89,3,Shell,"In this luxury three-room apartment on the ground floor, you can enjoy yourself to the fullest. You have access to over 89 m² of living space. The rooms are generous so you can enjoy the extra space in your apartment. ",23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/9cbcb4b4/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/5b84a4f7/berberisweg,Apartment Berberisweg 440 A,3053 PL (Schiebroek),1674,102,4,Shell,In this luxury four-room apartment on the third floor you can fully enjoy. You have access to over 101 m² of living space.,23-08-2022,consultation,Specifics are not available,Excellent,285,Apartment,New development,2022,Location type is not available,3,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/5b84a4f7/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/bb01d45c/berberisweg,Apartment Berberisweg 436 B,3053 PL (Schiebroek),1546,89,3,Shell,In this luxury three-room apartment on the first floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/bb01d45c/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/991410ae/berberisweg,Apartment Berberisweg 438 D,3053 PL (Schiebroek),1546,89,3,Shell,In this luxury three-room apartment on the second floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/991410ae/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/1293bf3a/berberisweg,Apartment Berberisweg 436 F,3053 PL (Schiebroek),1546,89,3,Shell,In this luxury three-room apartment on the first floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/1293bf3a/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/8eb5a313/berberisweg,Apartment Berberisweg 444 E,3053 PL (Schiebroek),1592,89,3,Shell,In this luxury three-room apartment on the fifth floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/8eb5a313/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/a99b1f5b/berberisweg,Apartment Berberisweg 446 A,3053 PL (Schiebroek),1614,85,3,Shell,"In this luxury three-room apartment on the sixth floor, you can fully enjoy. You have access to over 84 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ",23-08-2022,consultation,Specifics are not available,Excellent,238,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/a99b1f5b/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/dc1038f2/berberisweg,Apartment Berberisweg 444 G,3053 PL (Schiebroek),1592,89,3,Shell,In this luxury three-room apartment on the fifth floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/dc1038f2/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/b68d7dc8/berberisweg,Apartment Berberisweg 442 G,3053 PL (Schiebroek),1592,89,3,Shell,In this luxury three-room apartment on the fourth floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/b68d7dc8/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/b9c6289a/berberisweg,Apartment Berberisweg 442 E,3053 PL (Schiebroek),1592,89,3,Shell,In this luxury three-room apartment on the fourth floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/b9c6289a/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/b169e72e/berberisweg,Apartment Berberisweg 444 H,3053 PL (Schiebroek),1769,107,3,Shell,In this luxury three-room apartment on the fifth floor you can fully enjoy. You have access to over 107 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment.,23-08-2022,consultation,Specifics are not available,Excellent,299,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/b169e72e/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/b60b991e/berberisweg,Apartment Berberisweg 440 E,3053 PL (Schiebroek),1592,89,3,Shell,In this luxury three-room apartment on the third floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/b60b991e/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/dbee7155/berberisweg,Apartment Berberisweg 442 H,3053 PL (Schiebroek),1714,107,3,Shell,In this luxury three-room apartment on the fourth floor you can fully enjoy. You have access to over 107 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment.,23-08-2022,consultation,Specifics are not available,Excellent,299,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/dbee7155/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/f4fc8b9e/berberisweg,Apartment Berberisweg 440 G,3053 PL (Schiebroek),1592,89,3,Shell,In this luxury three-room apartment on the third floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/f4fc8b9e/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/884c6616/berberisweg,Apartment Berberisweg 440 H,3053 PL (Schiebroek),1714,107,3,Shell,In this luxury three-room apartment on the third floor you can fully enjoy. You have access to over 107 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment.,23-08-2022,consultation,Specifics are not available,Excellent,299,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/884c6616/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/e3fc59df/berberisweg,Apartment Berberisweg 436 G,3053 PL (Schiebroek),1546,89,3,Shell,In this luxury three-room apartment on the first floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/e3fc59df/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/0dee5074/berberisweg,Apartment Berberisweg 438 G,3053 PL (Schiebroek),1546,89,3,Shell,In this luxury three-room apartment on the second floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/0dee5074/rotterdam/home-verhuur/request-details,2022-09-04
https://www.pararius.com/apartment-for-rent/rotterdam/061f80a8/berberisweg,Apartment Berberisweg 436 E,3053 PL (Schiebroek),1546,89,3,Shell,In this luxury three-room apartment on the first floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,23-08-2022,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/061f80a8/rotterdam/home-verhuur/request-details,2022-09-04
