URL,TITLE,LOCATION,PRICE PER MONTH,AREA IN m²,NUMBER OF ROOMS,INTERIOR,DESCRIPTION,OFFERED SINCE,AVAILABILITY,SPECIFICATION,UPKEEP STATUS,VOLUME,TYPE,CONSTRUCTION TYPE,CONSTRUCTION YEAR,LOCATION TYPE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,NUMBER OF FLOORS,DETAILS OF BALCONY,DETAILS OF GARDEN,DETAILS OF STORAGE,DESCRIPTION OF STORAGE,GARAGE,CONTACT DETAILS,TIMESTAMP
https://www.pararius.com/apartment-for-rent/amsterdam/547d3282/marcantilaan,Apartment Marcantilaan,1051 NE (Centrale Markt),3100,104,5,Interior is not available,Charming apartment for rent in Amsterdam with 4 bedrooms in the Centrale Markt district.,30-07-2022,01-09-2022,Specifics are not available,Excellent,312,Apartment,Existing building,Constructed year is not available,Location type is not available,4,1,1,Not present,Details of garden is not available,Present,Inpandig,Yes,https://www.pararius.com/contact/547d3282/amsterdam/hp-makelaardij/request-details,2022-08-03 17:19:05
https://www.pararius.com/apartment-for-rent/amsterdam/cd5abb41/nassaukade,Apartment Nassaukade,1052 CK (Staatsliedenbuurt),1850,55,2,Interior is not available,"Beautiful recently renovated 2-room apartment of approx. 55m2 with nice balcony on the Nassaukade in Amsterdam, available immediately for € 1,850 per month exclusive.",30-07-2022,Not available to book,Specifics are not available,Upkeep is not available,183,Apartment,Existing building,1901,Location type is not available,1,1,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/cd5abb41/amsterdam/its-housing-utrecht-2/request-details,2022-08-03 17:19:06
https://www.pararius.com/apartment-for-rent/amsterdam/ec4f20bc/nieuwe-hoogstraat,Apartment Nieuwe Hoogstraat,1011 HD (Nieuwmarkt/Lastage),2800,65,2,Furnished,Please note this property is available from October 1st for a maximum of 6 months.   ,30-07-2022,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/ec4f20bc/amsterdam/expat-rentals-amsterdam/request-details,2022-08-03 17:19:07
https://www.pararius.com/apartment-for-rent/amsterdam/012bd56e/iepenplein,Apartment Iepenplein,1091 JR (Oosterparkbuurt),1900,80,3,Furnished,NOT suitable for students and/or sharing. No pets allowed.,30-07-2022,Not available to book,Specifics are not available,Good,200,Apartment,Existing building,1979,in a residential area,2,1,1,Not present,Details of garden is not available,Present,Box,Yes,https://www.pararius.com/contact/012bd56e/amsterdam/bianca-combee-housing-service/request-details,2022-08-03 17:19:08
https://www.pararius.com/apartment-for-rent/amsterdam/4327849c/haringvlietstraat,Apartment Haringvlietstraat 15 I,1078 JZ (Scheldebuurt),2700,91,5,Upholstered,"Lovely spacious apartment of approx. 91 m² located in the beautiful neighborhood Amsterdam ''Oud-Zuid'' with sunny balcony at the front. The flat is located on the first floor and has a spacious living room, open kitchen, three bedrooms and a spacious bathroom. ",30-07-2022,consultation,Specifics are not available,Good,244,Apartment,Existing building,1927,Location type is not available,3,Number of bathrooms is not available,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/4327849c/amsterdam/hoen-makelaars/request-details,2022-08-03 17:19:09
https://www.pararius.com/apartment-for-rent/amsterdam/05d1a28f/spuistraat,Apartment Spuistraat 257 D,1012 VR (Burgwallen-Nieuwe Zijde),2750,60,4,Upholstered,"Beautifully renovated 3/4-room apartment with roof terrace located in a bustling location in the heart of Amsterdam. The apartment has recently been renovated and has high ceilings (loft space), 2 bedrooms and a study.",30-07-2022,consultation,Monumental building,Good,249,Apartment,Existing building,1906,In the city centre,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/05d1a28f/amsterdam/smit-heinen-makelaars-en-taxateurs/request-details,2022-08-03 17:19:10
https://www.pararius.com/apartment-for-rent/amsterdam/bdc290b0/van-baerlestraat,Apartment Van Baerlestraat 76 C,1071 BB (Museumkwartier),3250,85,3,Upholstered or furnished,Fully renovated two bedroom apartment overlooking the famous Museum Square with airconditioning and spacious balcony overlooking the quiet backyard.,30-07-2022,03-10-2022,Specifics are not available,Excellent,238,Apartment,Existing building,1900,Location type is not available,2,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/bdc290b0/amsterdam/amsterhomes/request-details,2022-08-03 17:19:11
https://www.pararius.com/studio-for-rent/amsterdam/d37ccd97/solitudopad,Studio Solitudopad,1096 DR (Omval/Overamstel),1650,38,1,Furnished,Due to the number of request; we have already scheduled viewings with candidates who fit in the seraching profile; so no need to respond anymore. Modern luxury and spacious studio apartment of approx.35 m2 with outside space on a top location at the Amstelkwartier. A unique opportunity to live in one of the newest residential locations in Amsterdam: the Solitudopad.   ,29-07-2022,21-08-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/d37ccd97/amsterdam/klok-real-estate/request-details,2022-08-03 17:19:12
https://www.pararius.com/apartment-for-rent/amsterdam/acef39ca/jacob-van-lennepkade,Apartment Jacob van Lennepkade 65 III,1054 ZH (Helmersbuurt),3400,127,4,Furnished,"Nice 3-bedroom apartement, which will be delivered fully furnished. ",29-07-2022,12-09-2022,Specifics are not available,Upkeep is not available,350,Apartment,Existing building,1896,Location type is not available,3,1,3,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/acef39ca/amsterdam/amsterdam-housing/request-details,2022-08-03 17:19:13
https://www.pararius.com/apartment-for-rent/amsterdam/f55e4bca/herengracht,Apartment Herengracht,1015 BK (Grachtengordel-West),4500,161,5,Upholstered,"Spectacular modern unfurnished design loft apartment at one of the most beautiful spots on the Herengracht located in a beautiful monumental canal house. This unique apartment is very spacious with loads of daylight, storage space, high ceilings (till 5m!) and a big sunny roof terrace. The apartment has 1 large bedroom with an en-suite an extra room, a second room with a bathtub, and a home office. ",29-07-2022,01-09-2022,Monumental building,Good,483,Apartment,Existing building,Before 1906,Location type is not available,3,2,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/f55e4bca/amsterdam/keizerskroon-makelaars-2/request-details,2022-08-03 17:19:14
https://www.pararius.com/apartment-for-rent/amsterdam/32418c67/admiraal-de-ruijterweg,Apartment Admiraal De Ruijterweg,1056 EV (Geuzenbuurt),2750,100,4,Furnished,"Wow, what a beauty! Costs and effort have been spared to make this property into a true palace! The completely renovated apartment has 2 large bedrooms, a beautiful luxury kitchen and a lovely south-west-facing balcony. In addition, on top floor you find a large loft room with air conditioning that can serve as an office or workout room. Located just a few minutes from the Westerpark and the center of Amsterdam.  ",29-07-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/32418c67/amsterdam/interhouse-verhuurmakelaars-amsterdam/request-details,2022-08-03 17:19:15
https://www.pararius.com/apartment-for-rent/amsterdam/858a257f/bella-vistastraat,Apartment Bella Vistastraat 318,1096 GM (Omval/Overamstel),4250,150,5,Furnished,"Bella Vista (Spanish and Italian for ""beautiful sight"") is the name of several places in the world",29-07-2022,consultation,Specifics are not available,Excellent,521,Apartment,Existing building,2022,Location type is not available,3,2,2,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/858a257f/amsterdam/peter-bruin-makelaardij/request-details,2022-08-03 17:19:16
https://www.pararius.com/apartment-for-rent/amsterdam/ce5bf50a/voc-kade,Apartment VOC-kade 152,1018 LG (Oostelijke Eilanden/Kadijken),3250,101,3,Furnished,Spectacular penthouse of approximately 101 sqm located on the 5th floor of this beautiful new-build complex 'De Vijzel' with a fantastic spacious balcony of approximately 20 sqm with a beautiful unobstructed view!,29-07-2022,01-09-2022,Specifics are not available,Excellent,262,Apartment,New development,2021,Location type is not available,2,Number of bathrooms is not available,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/ce5bf50a/amsterdam/yourhome-makelaars/request-details,2022-08-03 17:19:17
https://www.pararius.com/apartment-for-rent/amsterdam/4fad5277/gustav-mahlerlaan,Apartment Gustav Mahlerlaan 563 B,1082 MK (Zuidas),2000,50,1,Furnished,Details:,29-07-2022,Not available to book,Specifics are not available,Upkeep is not available,150,Apartment,Existing building,2018,Location type is not available,Number of bedrooms is not available,1,1,Not present,Details of garden is not available,Present,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/4fad5277/amsterdam/amsterdam-housing/request-details,2022-08-03 17:19:17
https://www.pararius.com/apartment-for-rent/amsterdam/e40daece/ijdok,Apartment IJdok,1013 MM (Haarlemmerbuurt),2595,105,3,Furnished,"Ijdok, Amsterdam / Western Islands, center (approx. 105 m2) € 2595,- Excl. G/W/E.",29-07-2022,consultation,Specifics are not available,Excellent,284,Apartment,Existing building,2011-2020,Location type is not available,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/e40daece/amsterdam/koops-makelaardij-amsterdam-2/request-details,2022-08-03 17:19:18
https://www.pararius.com/apartment-for-rent/amsterdam/43322e79/gerard-brandtstraat,Apartment Gerard Brandtstraat 6 c3,1054 JH (Helmersbuurt),2000,60,3,Upholstered,Please request a viewing on our own website.,29-07-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/43322e79/amsterdam/liv-residential-amsterdam-4/request-details,2022-08-03 17:19:19
https://www.pararius.com/apartment-for-rent/amsterdam/94a83463/wagenstraat,Apartment Wagenstraat,1017 CZ (Grachtengordel-Zuid),3100,90,3,Upholstered,"Located on the Amstel just between the Waterlooplein & Rembrandtplein, we offer this unfurnished 2 bedroom apartment of ca 90m2. Located on the 2nd (top floor) of a small building, overlooking the Amstel river. Great location with all bars, restaurants, public transport and city high lights in the direct vicinity.",29-07-2022,Not available to book,Specifics are not available,Good,275,Apartment,Existing building,1750,Location type is not available,2,Number of bathrooms is not available,1,Details of balcony is not available,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/94a83463/amsterdam/rotsvast-amsterdam/request-details,2022-08-03 17:19:20
https://www.pararius.com/apartment-for-rent/amsterdam/77b93d85/laurierstraat,Apartment Laurierstraat 65 F,1016 PJ (Jordaan),2550,90,2,Furnished,"Located in the trendy Jordaan area of Amsterdam, this beautiful 2-room apartment is located in the Laurierstraat. A hip neighborhood but also a relatively quiet neighborhood.",29-07-2022,01-09-2022,Specifics are not available,Excellent,225,Apartment,Existing building,1926,Location type is not available,1,1,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/77b93d85/amsterdam/amsterdam-beautiful-property-rental/request-details,2022-08-03 17:19:21
https://www.pararius.com/apartment-for-rent/amsterdam/f1982342/elandsgracht,Apartment Elandsgracht 126 3,1016 VB (Jordaan),1900,60,2,Furnished,VIEW THE VIDEO ON THE ESTATE AGENT'S WEBSITE,29-07-2022,01-09-2022,Specifics are not available,Good,150,Apartment,Existing building,1920,Location type is not available,1,Number of bathrooms is not available,1,Details of balcony is not available,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/f1982342/amsterdam/oei-housing-amsterdam-expat-apartments/request-details,2022-08-03 17:19:22
https://www.pararius.com/apartment-for-rent/amsterdam/6e1b32fa/bonairestraat,Apartment Bonairestraat,1058 XL (Westindische Buurt),2350,91,3,Upholstered,"EXCL. G/W/E/TV/Wifi. Deposit 1 months. Pets are not allowed. Not suited for sharing, ideal for a couple (2nd bedroom can be used as a baby room or study room given size).",29-07-2022,06-09-2022,Specifics are not available,Good,248,Apartment,Existing building,1930,Location type is not available,2,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/6e1b32fa/amsterdam/homecrew/request-details,2022-08-03 17:19:23
https://www.pararius.com/apartment-for-rent/amsterdam/dbcd7653/tweede-tuindwarsstraat,Apartment Tweede Tuindwarsstraat 6 B,1015 RZ (Jordaan),2750,76,4,Furnished,Details:,29-07-2022,01-09-2022,Specifics are not available,Upkeep is not available,185,Apartment,Existing building,1905,Near public transportation,3,1,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/dbcd7653/amsterdam/amsterdam-housing/request-details,2022-08-03 17:19:24
https://www.pararius.com/apartment-for-rent/amsterdam/df867a8e/roemer-visscherstraat,Apartment Roemer Visscherstraat 14 2,1054 EX (Vondelbuurt),2950,79,3,Furnished,Stylishly finished and furnished luxury apartment of approx. 80 m2 with balcony and 2 bedrooms located in the special Roemer Visscherstraat in Amsterdam.,29-07-2022,01-09-2022,Specifics are not available,Good,260,Apartment,Existing building,1893,Location type is not available,2,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/df867a8e/amsterdam/parker-williams-real-estate-services/request-details,2022-08-03 17:19:25
https://www.pararius.com/apartment-for-rent/amsterdam/f08fa5ab/rustenburgerstraat,Apartment Rustenburgerstraat,1073 GE (Nieuwe Pijp),2250,62,2,Furnished,VIEWING ROUNDS ARE FULLY BOOKED. CHECK OUT OUR OTHER LISTINGS ON OUR WEBSITE.,29-07-2022,22-08-2022,Specifics are not available,Excellent,186,Apartment,Existing building,1906,On a quiet road,1,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/f08fa5ab/amsterdam/urban-homies/request-details,2022-08-03 17:19:26
https://www.pararius.com/apartment-for-rent/amsterdam/ef381555/korte-prinsengracht,Apartment Korte Prinsengracht 25,1013 GN (Haarlemmerbuurt),2000,62,3,Upholstered or furnished,Beautiful furnished or upholstered apartment for rent in Amsterdam with 2 bedrooms in the Haarlemmerbuurt district.,29-07-2022,01-09-2022,Protected townscape,Excellent,200,Apartment,Existing building,1931-1944,Location type is not available,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Beperkt,Yes,https://www.pararius.com/contact/ef381555/amsterdam/beerschoten-makelaars/request-details,2022-08-03 17:19:27
https://www.pararius.com/house-for-rent/amsterdam/77bd6152/stadionkade,House Stadionkade,1076 BK (Stadionbuurt),2700,95,3,Upholstered,STADIONKADE (CA. 95M2) AMSTERDAM ZUID/ PARNASSUSWEG  ,28-07-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/77bd6152/amsterdam/amsterdam-city-homes/request-details,2022-08-03 17:19:28
https://www.pararius.com/apartment-for-rent/amsterdam/307ec0ce/van-eeghenstraat,Apartment Van Eeghenstraat 43 hs,1071 EV (Museumkwartier),4750,154,5,Interior is not available,Completely renovated high end ground floor apartment of 154 m2 divided over two floors with three bedrooms and sunny garden with barn located on the beautiful Van Eeghenstraat around the corner of the Vondelpark in Amsterdam Zuid.,28-07-2022,01-09-2022,Specifics are not available,Good,575,Apartment,Existing building,Before 1906,Location type is not available,3,1,2,Present,Details of garden is not available,Present,Vrijstaand hout,Yes,https://www.pararius.com/contact/307ec0ce/amsterdam/de-nederlanden/request-details,2022-08-03 17:19:29
https://www.pararius.com/apartment-for-rent/amsterdam/9cd278ec/paramaribostraat,Apartment Paramaribostraat 156 1,1058 VR (Westindische Buurt),2950,102,4,Upholstered or furnished,"For rent Amsterdam beautiful apartment 102m2: on the first floor is a large living room with open kitchen (fully equipped). Balcony, toilet, hallway with stairs and first bedroom on this floor. On top floor another 2 nice bedrooms, beautiful bathroom including toilet, douche and bath. At the roof is a very sunny, large and private roof terrace.  ",2 weeks,01-09-2022,Specifics are not available,Good,355,Apartment,Existing building,1930,in a residential area,3,1,2,Present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/9cd278ec/amsterdam/viadaan-nijmegen/request-details,2022-08-03 17:19:30
https://www.pararius.com/apartment-for-rent/amsterdam/75e97220/rapenburgerstraat,Apartment Rapenburgerstraat 200,1011 ML (Nieuwmarkt/Lastage),2450,110,4,Upholstered,RAPENBURGERSTRAAT 200,28-07-2022,consultation,Specifics are not available,Good,270,Apartment,Existing building,1998,Location type is not available,3,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/75e97220/amsterdam/27-huis-makelaars/request-details,2022-08-03 17:19:31
https://www.pararius.com/house-for-rent/amsterdam/7c52d484/smalschipstraat,House Smalschipstraat 5,1086 VM (IJburg West),3250,143,5,Furnished,"Smalschipstraat, Amsterdam (approx. 143 m2) €3250,- excl. G/W/E",28-07-2022,15-09-2022,Specifics are not available,Excellent,386,House,Existing building,2019,Location type is not available,4,2,4,Not present,Details of garden is not available,Present,Vrijstaand hout,Yes,https://www.pararius.com/contact/7c52d484/amsterdam/koops-makelaardij-amstelveen/request-details,2022-08-03 17:19:32
https://www.pararius.com/apartment-for-rent/amsterdam/068fac7c/van-eeghenstraat,Apartment Van Eeghenstraat 43 H,1071 EV (Museumkwartier),4750,155,4,Upholstered,Details:,28-07-2022,01-09-2022,Specifics are not available,Upkeep is not available,475,Apartment,Existing building,1883,Near public transportation,3,1,2,Not present,Details of garden is not available,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/068fac7c/amsterdam/amsterdam-housing/request-details,2022-08-03 17:19:33
https://www.pararius.com/apartment-for-rent/amsterdam/ddfbd0d6/badhuiskade,Apartment Badhuiskade 111,1031 KV (Noordelijke IJ-oevers West),2600,106,3,Furnished,"Luxurious, furnished newly built apartment with 2 bedrooms and a sunny balcony with beautiful views! The house is offered INCLUDING UTILITIES AND INTERNET and with private parking in the underlying garage and measures approximately 105 m2. It is located on the 11th floor of the BOLD complex. The complex has a fitness room, sauna, wine cellar and guest house and an AH supermarket. This makes living here UNIQUE. It is located near Amsterdam CS, A'DAM tower and the ferry to the center of the city.",28-07-2022,Not available to book,Specifics are not available,Excellent,266,Apartment,Existing building,2020,Location type is not available,2,1,1,Present,Details of garden is not available,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/ddfbd0d6/amsterdam/expat-rental-scout-zandvoort/request-details,2022-08-03 17:19:34
https://www.pararius.com/apartment-for-rent/amsterdam/9362643d/van-eeghenstraat,Apartment Van Eeghenstraat,1071 EV (Museumkwartier),4750,155,4,Upholstered,Completely renovated high end ground floor apartment of 154 m2 divided over two floors with three bedrooms and sunny garden with barn located on the beautiful Van Eeghenstraat around the corner of the Vondelpark in Amsterdam Zuid. ,28-07-2022,consultation,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,3,1,1,Present,Details of garden is not available,Present,Details of description of the storage is not available,No,https://www.pararius.com/contact/9362643d/amsterdam/first-class-housing/request-details,2022-08-03 17:19:35
https://www.pararius.com/apartment-for-rent/amsterdam/0612c549/vondelstraat,Apartment Vondelstraat 118 bel,1054 GS (Vondelbuurt),2450,100,2,Furnished,MAXIMUM RENTAL PERIOD OF 12 MONTHS. ,28-07-2022,01-09-2022,Specifics are not available,Upkeep is not available,400,Apartment,Existing building,1900,Location type is not available,1,Number of bathrooms is not available,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/0612c549/amsterdam/van-huis-uit-makelaars/request-details,2022-08-03 17:19:36
https://www.pararius.com/apartment-for-rent/amsterdam/67bfef59/overtoom,Apartment Overtoom,1054 KL (Overtoomse Sluis),1250,64,2,Upholstered,"Overtoom (64m2) Oud West EUR 1,250 Excluding G/W/E:",28-07-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/67bfef59/amsterdam/expathousing-com-amsterdam/request-details,2022-08-03 17:19:37
https://www.pararius.com/apartment-for-rent/amsterdam/8d7e4b81/koopvaardersplantsoen,Apartment Koopvaardersplantsoen,1034 KE (Banne Buiksloot),2000,144,5,Interior is not available,Spacious apartment for rent in Amsterdam with 3 bedrooms in the Banne Buiksloot district.,28-07-2022,Not available to book,Specifics are not available,Good,360,Apartment,Existing building,2018,Location type is not available,3,Number of bathrooms is not available,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/8d7e4b81/amsterdam/rebid/request-details,2022-08-03 17:19:38
https://www.pararius.com/apartment-for-rent/amsterdam/a94e40f5/simone-de-beauvoirstraat,Apartment Simone de Beauvoirstraat,"1102 AS (Bijlmer Centrum (D,F,H))",1650,84,2,Furnished,Beautiful spacious 2-room apartment of approx. 84 m2 located on the second floor with a balcony on sunny southeast. This apartment is located in the Venserpolder in Amsterdam-Zuidoost (just outside the ring road of the center of Amsterdam).,28-07-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1993,Location type is not available,1,1,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/a94e40f5/amsterdam/123wonen-amstelveen/request-details,2022-08-03 17:19:39
https://www.pararius.com/apartment-for-rent/amsterdam/2b94ddd6/valkenburgerstraat,Apartment Valkenburgerstraat 132 E,1011 NA (Nieuwmarkt/Lastage),2650,95,3,Furnished,NIEUW IN DE VERHUUR! Luxe gemeubileerd 3-kamer (fully serviced) appartement met 2 badkamers en balkon in het centrum van Amsterdam.,28-07-2022,01-09-2022,Accessible for seniors,Upkeep is not available,266,Apartment,Existing building,2015,Location type is not available,2,2,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/2b94ddd6/amsterdam/idealestate-housing-consultancy/request-details,2022-08-03 17:19:40
https://www.pararius.com/apartment-for-rent/amsterdam/c13ca4d9/silodam,Apartment Silodam 368,1013 AW (Houthavens),1650,58,2,Interior is not available,This apartment is unique because of the view of the IJ from all rooms.,28-07-2022,01-09-2022,Specifics are not available,Upkeep is not available,370,Apartment,Existing building,2002,Location type is not available,1,Number of bathrooms is not available,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/c13ca4d9/amsterdam/hb-housing-amsterdam/request-details,2022-08-03 17:19:41
https://www.pararius.com/apartment-for-rent/amsterdam/4ec8ee0a/pieter-langendijkstraat,Apartment Pieter Langendijkstraat 29 III,1054 XX (Overtoomse Sluis),1700,45,2,Furnished,NO VIEWINGS POSSIBLE,28-07-2022,consultation,Specifics are not available,Excellent,135,Apartment,Existing building,1906,in a residential area,1,1,1,Details of balcony is not available,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/4ec8ee0a/amsterdam/aemestelle-makelaars-amsterdam/request-details,2022-08-03 17:19:42
https://www.pararius.com/apartment-for-rent/amsterdam/654988f6/van-leijenberghlaan,Apartment Van Leijenberghlaan,1082 DD (Buitenveldert-West),1800,86,3,Interior is not available,Résidence La Palissade is a representative apartment building with elevators situated above the luxurious shopping centre Gelderlandplein. Located on an internationally oriented part in the South of Amsterdam you are able to experience both the tranquillity of the peaceful area and the dynamic atmosphere of the historical city. This high end residential property epitomizes the ideal city home and is quoted as one of the best and comfy in Amsterdam.,28-07-2022,consultation,Specifics are not available,Excellent,270,Apartment,Existing building,1997,Location type is not available,2,1,1,Present,Details of garden is not available,Present,Box,Yes,https://www.pararius.com/contact/654988f6/amsterdam/ramon-mossel-makelaardij-amsterdam-2/request-details,2022-08-03 17:19:43
https://www.pararius.com/apartment-for-rent/amsterdam/9384cb1d/anna-van-den-vondelstraat,Apartment Anna van den Vondelstraat 15 D,1054 GX (Vondelbuurt),2200,67,3,Upholstered,Anna van den Vondelstraat 15 D in Amsterdam ,28-07-2022,consultation,Specifics are not available,Good,254,Apartment,Existing building,1883,in a residential area,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/9384cb1d/amsterdam/engel-en-volkers-amsterdam-3/request-details,2022-08-03 17:19:44
https://www.pararius.com/apartment-for-rent/amsterdam/a83e01c6/bos-en-lommerweg,Apartment Bos en Lommerweg 28 H,1055 EB (Landlust),1550,46,3,Upholstered or furnished,update ,28-07-2022,Not available to book,Specifics are not available,Good,150,Apartment,Existing building,1931-1944,Location type is not available,2,Number of bathrooms is not available,1,Not present,Details of garden is not available,Present,Box,Yes,https://www.pararius.com/contact/a83e01c6/amsterdam/linger-og/request-details,2022-08-03 17:19:45
https://www.pararius.com/apartment-for-rent/amsterdam/1d2fadcb/kortenaerstraat,Apartment Kortenaerstraat,1057 JL (Chassébuurt),1850,63,3,Upholstered,KORTENAERSTRAAT (CA.63M2) AMSTERDAM-BAARSJES-DA COSTABUURT  ,27-07-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/1d2fadcb/amsterdam/amsterdam-city-homes/request-details,2022-08-03 17:19:46
https://www.pararius.com/apartment-for-rent/amsterdam/b1885cfe/deurloostraat,Apartment Deurloostraat,1078 HT (Scheldebuurt),3250,80,3,Furnished,"We are pleased to offer to the market this ground floor, 2 bedroom// 2 bathroom apartment, which has been lovely renovated to a very high standard throughout.   ",27-07-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Not present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/b1885cfe/amsterdam/grand-apartments-amsterdam/request-details,2022-08-03 17:19:47
https://www.pararius.com/apartment-for-rent/amsterdam/06f6a8b2/oudekerksplein,Apartment Oudekerksplein,1012 HA (Burgwallen-Oude Zijde),2250,140,4,Furnished,"Oudekerksplein, Amsterdam / Centre (approx. 140 m2) € 2250 Excl. G/W/E",27-07-2022,15-08-2023,Monumental building,Good,375,Apartment,Existing building,Before 1906,In the city centre,2,1,1,Not present,Details of garden is not available,Present,Inpandig,Yes,https://www.pararius.com/contact/06f6a8b2/amsterdam/koops-makelaardij-amsterdam-2/request-details,2022-08-03 17:19:48
https://www.pararius.com/apartment-for-rent/amsterdam/1bf6bbb5/nieuwe-kerkstraat,Apartment Nieuwe Kerkstraat 57 B,1018 DZ (Weesperbuurt/Plantage),2800,108,3,Furnished,Very spacious apartment furnished with luxury finishes near the canals of Amsterdam. Close to highways and public transportation.   ,27-07-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1990,Location type is not available,2,1,Number of floors is not available,Present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/1bf6bbb5/amsterdam/verweij-makelaardij/request-details,2022-08-03 17:19:49
